DeSO.1,Kon,UtlBakgrund,values,Year
2081C1010,Män,Utländsk,54,2019
2081C1010,Totalt,Svensk,1651,2019
2081C1010,Totalt,Utländsk,135,2019
2081C1020,Kvinnor,Svensk,685,2019
2081C1020,Kvinnor,Utländsk,69,2019
2081C1020,Män,Svensk,710,2019
2081C1020,Män,Utländsk,75,2019
2081C1020,Totalt,Svensk,1395,2019
2081C1020,Totalt,Utländsk,144,2019
2081C1030,Kvinnor,Svensk,954,2019
2081C1030,Kvinnor,Utländsk,94,2019
2081C1030,Män,Svensk,965,2019
2081C1030,Män,Utländsk,124,2019
2081C1030,Totalt,Svensk,1919,2019
2081C1030,Totalt,Utländsk,218,2019
2081C1040,Kvinnor,Svensk,881,2019
2081C1040,Kvinnor,Utländsk,94,2019
2081C1040,Män,Svensk,825,2019
2081C1040,Män,Utländsk,113,2019
2081C1040,Totalt,Svensk,1706,2019
2081C1040,Totalt,Utländsk,207,2019
2081C1050,Kvinnor,Svensk,784,2019
2081C1050,Kvinnor,Utländsk,126,2019
2081C1050,Män,Svensk,774,2019
2081C1050,Män,Utländsk,135,2019
2081C1050,Totalt,Svensk,1558,2019
2081C1050,Totalt,Utländsk,261,2019
2081C1060,Kvinnor,Svensk,992,2019
2081C1060,Kvinnor,Utländsk,149,2019
2081C1060,Män,Svensk,993,2019
2081C1060,Män,Utländsk,153,2019
2081C1060,Totalt,Svensk,1985,2019
2081C1060,Totalt,Utländsk,302,2019
2081C1070,Kvinnor,Svensk,469,2019
2081C1070,Kvinnor,Utländsk,441,2019
2081C1070,Män,Svensk,485,2019
2081C1070,Män,Utländsk,475,2019
2081C1070,Totalt,Svensk,954,2019
2081C1070,Totalt,Utländsk,916,2019
2081C1080,Kvinnor,Svensk,784,2019
2081C1080,Kvinnor,Utländsk,335,2019
2081C1080,Män,Svensk,806,2019
2081C1080,Män,Utländsk,340,2019
2081C1080,Totalt,Svensk,1590,2019
2081C1080,Totalt,Utländsk,675,2019
2081C1090,Kvinnor,Svensk,731,2019
2081C1090,Kvinnor,Utländsk,173,2019
2081C1090,Män,Svensk,784,2019
2081C1090,Män,Utländsk,186,2019
2081C1090,Totalt,Svensk,1515,2019
2081C1090,Totalt,Utländsk,359,2019
2081C1100,Kvinnor,Svensk,869,2019
2081C1100,Kvinnor,Utländsk,210,2019
2081C1100,Män,Svensk,829,2019
2081C1100,Män,Utländsk,235,2019
2081C1100,Totalt,Svensk,1698,2019
2081C1100,Totalt,Utländsk,445,2019
2081C1110,Kvinnor,Svensk,843,2019
2081C1110,Kvinnor,Utländsk,109,2019
2081C1110,Män,Svensk,888,2019
2081C1110,Män,Utländsk,94,2019
2081C1110,Totalt,Svensk,1731,2019
2081C1110,Totalt,Utländsk,203,2019
2081C1120,Kvinnor,Svensk,458,2019
2081C1120,Kvinnor,Utländsk,492,2019
2081C1120,Män,Svensk,442,2019
2081C1120,Män,Utländsk,480,2019
2081C1120,Totalt,Svensk,900,2019
2081C1120,Totalt,Utländsk,972,2019
2081C1130,Kvinnor,Svensk,629,2019
2081C1130,Kvinnor,Utländsk,211,2019
2081C1130,Män,Svensk,619,2019
2081C1130,Män,Utländsk,179,2019
2081C1130,Totalt,Svensk,1248,2019
2081C1130,Totalt,Utländsk,390,2019
2081C1140,Kvinnor,Svensk,193,2019
2081C1140,Kvinnor,Utländsk,1099,2019
2081C1140,Män,Svensk,243,2019
2081C1140,Män,Utländsk,1241,2019
2081C1140,Totalt,Svensk,436,2019
2081C1140,Totalt,Utländsk,2340,2019
2081C1150,Kvinnor,Svensk,556,2019
2081C1150,Kvinnor,Utländsk,380,2019
2081C1150,Män,Svensk,543,2019
2081C1150,Män,Utländsk,496,2019
2081C1150,Totalt,Svensk,1099,2019
2081C1150,Totalt,Utländsk,876,2019
2081C1160,Kvinnor,Svensk,781,2019
2081C1160,Kvinnor,Utländsk,123,2019
2081C1160,Män,Svensk,705,2019
2081C1160,Män,Utländsk,120,2019
2081C1160,Totalt,Svensk,1486,2019
2081C1160,Totalt,Utländsk,243,2019
2081C1170,Kvinnor,Svensk,580,2019
2081C1170,Kvinnor,Utländsk,669,2019
2081C1170,Män,Svensk,629,2019
2081C1170,Män,Utländsk,620,2019
2081C1170,Totalt,Svensk,1209,2019
2081C1170,Totalt,Utländsk,1289,2019
2081C1180,Kvinnor,Svensk,471,2019
2081C1180,Kvinnor,Utländsk,788,2019
2081C1180,Män,Svensk,505,2019
2081C1180,Män,Utländsk,790,2019
2081C1180,Totalt,Svensk,976,2019
2081C1180,Totalt,Utländsk,1578,2019
2081C1190,Kvinnor,Svensk,759,2019
2081C1190,Kvinnor,Utländsk,120,2019
2081C1190,Män,Svensk,822,2019
2081C1190,Män,Utländsk,111,2019
2081C1190,Totalt,Svensk,1581,2019
2081C1190,Totalt,Utländsk,231,2019
2081C1200,Kvinnor,Svensk,843,2019
2081C1200,Kvinnor,Utländsk,107,2019
2081C1200,Män,Svensk,795,2019
2081C1200,Män,Utländsk,85,2019
2081C1200,Totalt,Svensk,1638,2019
2081C1200,Totalt,Utländsk,192,2019
2081C1210,Kvinnor,Svensk,1034,2019
2081C1210,Kvinnor,Utländsk,163,2019
2081C1210,Män,Svensk,1038,2019
2081C1210,Män,Utländsk,195,2019
2081C1210,Totalt,Svensk,2072,2019
2081C1210,Totalt,Utländsk,358,2019
2081C1220,Kvinnor,Svensk,823,2019
2081C1220,Kvinnor,Utländsk,62,2019
2081C1220,Män,Svensk,882,2019
2081C1220,Män,Utländsk,61,2019
2081C1220,Totalt,Svensk,1705,2019
2081C1220,Totalt,Utländsk,123,2019
2081C1230,Kvinnor,Svensk,701,2019
2081C1230,Kvinnor,Utländsk,96,2019
2081C1230,Män,Svensk,694,2019
2081C1230,Män,Utländsk,94,2019
2081C1230,Totalt,Svensk,1395,2019
2081C1230,Totalt,Utländsk,190,2019
2082A0010,Kvinnor,Svensk,563,2019
2082A0010,Kvinnor,Utländsk,29,2019
2082A0010,Män,Svensk,630,2019
2082A0010,Män,Utländsk,38,2019
2082A0010,Totalt,Svensk,1193,2019
2082A0010,Totalt,Utländsk,67,2019
2082A0020,Kvinnor,Svensk,400,2019
2082A0020,Kvinnor,Utländsk,22,2019
2082A0020,Män,Svensk,474,2019
2082A0020,Män,Utländsk,20,2019
2082A0020,Totalt,Svensk,874,2019
2082A0020,Totalt,Utländsk,42,2019
2082A0030,Kvinnor,Svensk,1002,2019
2082A0030,Kvinnor,Utländsk,96,2019
2082A0030,Män,Svensk,1116,2019
2082A0030,Män,Utländsk,64,2019
2082A0030,Totalt,Svensk,2118,2019
2082A0030,Totalt,Utländsk,160,2019
2082B2010,Kvinnor,Svensk,376,2019
2082B2010,Kvinnor,Utländsk,41,2019
2082B2010,Män,Svensk,444,2019
2082B2010,Män,Utländsk,28,2019
2082B2010,Totalt,Svensk,820,2019
2082B2010,Totalt,Utländsk,69,2019
2082B2020,Kvinnor,Svensk,494,2019
2082B2020,Kvinnor,Utländsk,29,2019
2082B2020,Män,Svensk,559,2019
2082B2020,Män,Utländsk,19,2019
2082B2020,Totalt,Svensk,1053,2019
2082B2020,Totalt,Utländsk,48,2019
2082C1010,Kvinnor,Svensk,717,2019
2082C1010,Kvinnor,Utländsk,166,2019
2082C1010,Män,Svensk,643,2019
2082C1010,Män,Utländsk,156,2019
2082C1010,Totalt,Svensk,1360,2019
2082C1010,Totalt,Utländsk,322,2019
2082C1020,Kvinnor,Svensk,574,2019
2082C1020,Kvinnor,Utländsk,63,2019
2082C1020,Män,Svensk,590,2019
2082C1020,Män,Utländsk,62,2019
2082C1020,Totalt,Svensk,1164,2019
2082C1020,Totalt,Utländsk,125,2019
2082C1030,Kvinnor,Svensk,721,2019
2082C1030,Kvinnor,Utländsk,87,2019
2082C1030,Män,Svensk,767,2019
2082C1030,Män,Utländsk,103,2019
2082C1030,Totalt,Svensk,1488,2019
2082C1030,Totalt,Utländsk,190,2019
2083A0010,Kvinnor,Svensk,466,2019
2083A0010,Kvinnor,Utländsk,23,2019
2083A0010,Män,Svensk,506,2019
2083A0010,Män,Utländsk,31,2019
2083A0010,Totalt,Svensk,972,2019
2083A0010,Totalt,Utländsk,54,2019
2083A0020,Kvinnor,Svensk,448,2019
2083A0020,Kvinnor,Utländsk,82,2019
2083A0020,Män,Svensk,529,2019
2083A0020,Män,Utländsk,87,2019
2083A0020,Totalt,Svensk,977,2019
2083A0020,Totalt,Utländsk,169,2019
2083A0030,Kvinnor,Svensk,384,2019
2083A0030,Kvinnor,Utländsk,89,2019
2083A0030,Män,Svensk,415,2019
2083A0030,Män,Utländsk,89,2019
2083A0030,Totalt,Svensk,799,2019
2083A0030,Totalt,Utländsk,178,2019
2083A0040,Kvinnor,Svensk,574,2019
2083A0040,Kvinnor,Utländsk,50,2019
2083A0040,Män,Svensk,645,2019
2083A0040,Män,Utländsk,40,2019
2083A0040,Totalt,Svensk,1219,2019
2083A0040,Totalt,Utländsk,90,2019
2083A0050,Kvinnor,Svensk,742,2019
2083A0050,Kvinnor,Utländsk,74,2019
2083A0050,Män,Svensk,719,2019
2083A0050,Män,Utländsk,90,2019
2083A0050,Totalt,Svensk,1461,2019
2083A0050,Totalt,Utländsk,164,2019
2083B2010,Kvinnor,Svensk,572,2019
2083B2010,Kvinnor,Utländsk,190,2019
2083B2010,Män,Svensk,636,2019
2083B2010,Män,Utländsk,187,2019
2083B2010,Totalt,Svensk,1208,2019
2083B2010,Totalt,Utländsk,377,2019
2083C1010,Kvinnor,Svensk,749,2019
2083C1010,Kvinnor,Utländsk,242,2019
2083C1010,Män,Svensk,817,2019
2083C1010,Män,Utländsk,260,2019
2083C1010,Totalt,Svensk,1566,2019
2083C1010,Totalt,Utländsk,502,2019
2083C1020,Kvinnor,Svensk,840,2019
2083C1020,Kvinnor,Utländsk,242,2019
2083C1020,Män,Svensk,779,2019
2083C1020,Män,Utländsk,269,2019
2083C1020,Totalt,Svensk,1619,2019
2083C1020,Totalt,Utländsk,511,2019
2083C1030,Kvinnor,Svensk,753,2019
2083C1030,Kvinnor,Utländsk,181,2019
2083C1030,Män,Svensk,717,2019
2083C1030,Män,Utländsk,194,2019
2083C1030,Totalt,Svensk,1470,2019
2083C1030,Totalt,Utländsk,375,2019
2083C1040,Kvinnor,Svensk,704,2019
2083C1040,Kvinnor,Utländsk,209,2019
2083C1040,Män,Svensk,670,2019
2083C1040,Män,Utländsk,197,2019
2083C1040,Totalt,Svensk,1374,2019
2083C1040,Totalt,Utländsk,406,2019
2084A0010,Kvinnor,Svensk,599,2019
2084A0010,Kvinnor,Utländsk,60,2019
2084A0010,Män,Svensk,643,2019
2084A0010,Män,Utländsk,73,2019
2084A0010,Totalt,Svensk,1242,2019
2084A0010,Totalt,Utländsk,133,2019
2084A0020,Kvinnor,Svensk,867,2019
2084A0020,Kvinnor,Utländsk,102,2019
2084A0020,Män,Svensk,910,2019
2084A0020,Män,Utländsk,80,2019
2084A0020,Totalt,Svensk,1777,2019
2084A0020,Totalt,Utländsk,182,2019
2084A0030,Kvinnor,Svensk,549,2019
2084A0030,Kvinnor,Utländsk,68,2019
2084A0030,Män,Svensk,632,2019
2084A0030,Män,Utländsk,62,2019
2084A0030,Totalt,Svensk,1181,2019
2084A0030,Totalt,Utländsk,130,2019
2084B2010,Kvinnor,Svensk,459,2019
2084B2010,Kvinnor,Utländsk,145,2019
2084B2010,Män,Svensk,460,2019
2084B2010,Män,Utländsk,139,2019
2084B2010,Totalt,Svensk,919,2019
2084B2010,Totalt,Utländsk,284,2019
2084C1010,Kvinnor,Svensk,333,2019
2084C1010,Kvinnor,Utländsk,311,2019
2084C1010,Män,Svensk,385,2019
2084C1010,Män,Utländsk,326,2019
2084C1010,Totalt,Svensk,718,2019
2084C1010,Totalt,Utländsk,637,2019
2084C1020,Kvinnor,Svensk,400,2019
2084C1020,Kvinnor,Utländsk,366,2019
2084C1020,Män,Svensk,386,2019
2084C1020,Män,Utländsk,436,2019
2084C1020,Totalt,Svensk,786,2019
2084C1020,Totalt,Utländsk,802,2019
2084C1030,Kvinnor,Svensk,858,2019
2084C1030,Kvinnor,Utländsk,148,2019
2084C1030,Män,Svensk,941,2019
2084C1030,Män,Utländsk,157,2019
2084C1030,Totalt,Svensk,1799,2019
2084C1030,Totalt,Utländsk,305,2019
2084C1040,Kvinnor,Svensk,700,2019
2084C1040,Kvinnor,Utländsk,301,2019
2084C1040,Män,Svensk,678,2019
2084C1040,Män,Utländsk,314,2019
2084C1040,Totalt,Svensk,1378,2019
2084C1040,Totalt,Utländsk,615,2019
2084C1050,Kvinnor,Svensk,810,2019
2084C1050,Kvinnor,Utländsk,297,2019
2084C1050,Män,Svensk,769,2019
2084C1050,Män,Utländsk,311,2019
2084C1050,Totalt,Svensk,1579,2019
2084C1050,Totalt,Utländsk,608,2019
2084C1060,Kvinnor,Svensk,920,2019
2084C1060,Kvinnor,Utländsk,228,2019
2084C1060,Män,Svensk,900,2019
2084C1060,Män,Utländsk,196,2019
2084C1060,Totalt,Svensk,1820,2019
2084C1060,Totalt,Utländsk,424,2019
2084C1070,Kvinnor,Svensk,599,2019
2084C1070,Kvinnor,Utländsk,400,2019
2084C1070,Män,Svensk,630,2019
2084C1070,Män,Utländsk,362,2019
2084C1070,Totalt,Svensk,1229,2019
2084C1070,Totalt,Utländsk,762,2019
2084C1080,Kvinnor,Svensk,603,2019
2084C1080,Kvinnor,Utländsk,73,2019
2084C1080,Män,Svensk,616,2019
2084C1080,Män,Utländsk,73,2019
2084C1080,Totalt,Svensk,1219,2019
2084C1080,Totalt,Utländsk,146,2019
2084C1090,Kvinnor,Svensk,1102,2019
2084C1090,Kvinnor,Utländsk,146,2019
2084C1090,Män,Svensk,1126,2019
2084C1090,Män,Utländsk,129,2019
2084C1090,Totalt,Svensk,2228,2019
2084C1090,Totalt,Utländsk,275,2019
2085A0010,Kvinnor,Svensk,505,2019
2085A0010,Kvinnor,Utländsk,73,2019
2085A0010,Män,Svensk,585,2019
2085A0010,Män,Utländsk,81,2019
2085A0010,Totalt,Svensk,1090,2019
2085A0010,Totalt,Utländsk,154,2019
2085A0020,Kvinnor,Svensk,290,2019
2085A0020,Kvinnor,Utländsk,79,2019
2085A0020,Män,Svensk,356,2019
2085A0020,Män,Utländsk,68,2019
2085A0020,Totalt,Svensk,646,2019
2085A0020,Totalt,Utländsk,147,2019
2085A0030,Kvinnor,Svensk,499,2019
2085A0030,Kvinnor,Utländsk,43,2019
2085A0030,Män,Svensk,581,2019
2085A0030,Män,Utländsk,40,2019
2085A0030,Totalt,Svensk,1080,2019
2085A0030,Totalt,Utländsk,83,2019
2085A0040,Kvinnor,Svensk,971,2019
2085A0040,Kvinnor,Utländsk,110,2019
2085A0040,Män,Svensk,1090,2019
2085A0040,Män,Utländsk,113,2019
2085A0040,Totalt,Svensk,2061,2019
2085A0040,Totalt,Utländsk,223,2019
2085B2010,Kvinnor,Svensk,614,2019
2085B2010,Kvinnor,Utländsk,133,2019
2085B2010,Män,Svensk,667,2019
2085B2010,Män,Utländsk,119,2019
2085B2010,Totalt,Svensk,1281,2019
2085B2010,Totalt,Utländsk,252,2019
2085B2020,Kvinnor,Svensk,442,2019
2085B2020,Kvinnor,Utländsk,76,2019
2085B2020,Män,Svensk,486,2019
2085B2020,Män,Utländsk,73,2019
2085B2020,Totalt,Svensk,928,2019
2085B2020,Totalt,Utländsk,149,2019
2085B2030,Kvinnor,Svensk,367,2019
2085B2030,Kvinnor,Utländsk,80,2019
2085B2030,Män,Svensk,406,2019
2085B2030,Män,Utländsk,62,2019
2085B2030,Totalt,Svensk,773,2019
2085B2030,Totalt,Utländsk,142,2019
2085B3010,Kvinnor,Svensk,373,2019
2085B3010,Kvinnor,Utländsk,47,2019
2085B3010,Män,Svensk,401,2019
2085B3010,Män,Utländsk,38,2019
2085B3010,Totalt,Svensk,774,2019
2085B3010,Totalt,Utländsk,85,2019
2085B3020,Kvinnor,Svensk,498,2019
2085B3020,Kvinnor,Utländsk,82,2019
2085B3020,Män,Svensk,547,2019
2085B3020,Män,Utländsk,96,2019
2085B3020,Totalt,Svensk,1045,2019
2085B3020,Totalt,Utländsk,178,2019
2085C1010,Kvinnor,Svensk,712,2019
2085C1010,Kvinnor,Utländsk,139,2019
2085C1010,Män,Svensk,758,2019
2085C1010,Män,Utländsk,123,2019
2085C1010,Totalt,Svensk,1470,2019
2085C1010,Totalt,Utländsk,262,2019
2085C1020,Kvinnor,Svensk,773,2019
2085C1020,Kvinnor,Utländsk,176,2019
2085C1020,Män,Svensk,801,2019
2085C1020,Män,Utländsk,142,2019
2085C1020,Totalt,Svensk,1574,2019
2085C1020,Totalt,Utländsk,318,2019
2085C1030,Kvinnor,Svensk,624,2019
2085C1030,Kvinnor,Utländsk,443,2019
2085C1030,Män,Svensk,646,2019
2085C1030,Män,Utländsk,428,2019
2085C1030,Totalt,Svensk,1270,2019
2085C1030,Totalt,Utländsk,871,2019
2085C1040,Kvinnor,Svensk,579,2019
2085C1040,Kvinnor,Utländsk,229,2019
2085C1040,Män,Svensk,556,2019
2085C1040,Män,Utländsk,240,2019
2085C1040,Totalt,Svensk,1135,2019
2085C1040,Totalt,Utländsk,469,2019
2085C1050,Kvinnor,Svensk,434,2019
2085C1050,Kvinnor,Utländsk,197,2019
2085C1050,Män,Svensk,532,2019
2085C1050,Män,Utländsk,223,2019
2085C1050,Totalt,Svensk,966,2019
2085C1050,Totalt,Utländsk,420,2019
2085C1060,Kvinnor,Svensk,626,2019
2085C1060,Kvinnor,Utländsk,263,2019
2085C1060,Män,Svensk,546,2019
2085C1060,Män,Utländsk,246,2019
2085C1060,Totalt,Svensk,1172,2019
2085C1060,Totalt,Utländsk,509,2019
2085C1070,Kvinnor,Svensk,483,2019
2085C1070,Kvinnor,Utländsk,111,2019
2085C1070,Män,Svensk,398,2019
2085C1070,Män,Utländsk,119,2019
2085C1070,Totalt,Svensk,881,2019
2085C1070,Totalt,Utländsk,230,2019
2085C1080,Kvinnor,Svensk,463,2019
2085C1080,Kvinnor,Utländsk,590,2019
2085C1080,Män,Svensk,381,2019
2085C1080,Män,Utländsk,604,2019
2085C1080,Totalt,Svensk,844,2019
2085C1080,Totalt,Utländsk,1194,2019
2085C1090,Kvinnor,Svensk,836,2019
2085C1090,Kvinnor,Utländsk,275,2019
2085C1090,Män,Svensk,811,2019
2085C1090,Män,Utländsk,300,2019
2085C1090,Totalt,Svensk,1647,2019
2085C1090,Totalt,Utländsk,575,2019
2101A0010,Kvinnor,Svensk,369,2019
2101A0010,Kvinnor,Utländsk,24,2019
2101A0010,Män,Svensk,380,2019
2101A0010,Män,Utländsk,21,2019
2101A0010,Totalt,Svensk,749,2019
2101A0010,Totalt,Utländsk,45,2019
2101A0020,Kvinnor,Svensk,835,2019
2101A0020,Kvinnor,Utländsk,110,2019
2101A0020,Män,Svensk,915,2019
2101A0020,Män,Utländsk,101,2019
2101A0020,Totalt,Svensk,1750,2019
2101A0020,Totalt,Utländsk,211,2019
2101C1010,Kvinnor,Svensk,690,2019
2101C1010,Kvinnor,Utländsk,142,2019
2101C1010,Män,Svensk,631,2019
2101C1010,Män,Utländsk,181,2019
2101C1010,Totalt,Svensk,1321,2019
2101C1010,Totalt,Utländsk,323,2019
2101C1020,Kvinnor,Svensk,550,2019
2101C1020,Kvinnor,Utländsk,175,2019
2101C1020,Män,Svensk,572,2019
2101C1020,Män,Utländsk,212,2019
2101C1020,Totalt,Svensk,1122,2019
2101C1020,Totalt,Utländsk,387,2019
2104A0010,Kvinnor,Svensk,896,2019
2104A0010,Kvinnor,Utländsk,61,2019
2104A0010,Män,Svensk,940,2019
2104A0010,Män,Utländsk,49,2019
2104A0010,Totalt,Svensk,1836,2019
2104A0010,Totalt,Utländsk,110,2019
2104A0020,Kvinnor,Svensk,425,2019
2104A0020,Kvinnor,Utländsk,57,2019
2104A0020,Män,Svensk,504,2019
2104A0020,Män,Utländsk,48,2019
2104A0020,Totalt,Svensk,929,2019
2104A0020,Totalt,Utländsk,105,2019
2104C1010,Kvinnor,Svensk,736,2019
2104C1010,Kvinnor,Utländsk,136,2019
2104C1010,Män,Svensk,832,2019
2104C1010,Män,Utländsk,152,2019
2104C1010,Totalt,Svensk,1568,2019
2104C1010,Totalt,Utländsk,288,2019
2104C1020,Kvinnor,Svensk,757,2019
2104C1020,Kvinnor,Utländsk,323,2019
2104C1020,Män,Svensk,797,2019
2104C1020,Män,Utländsk,377,2019
2104C1020,Totalt,Svensk,1554,2019
2104C1020,Totalt,Utländsk,700,2019
2104C1030,Kvinnor,Svensk,931,2019
2104C1030,Kvinnor,Utländsk,341,2019
2104C1030,Män,Svensk,946,2019
2104C1030,Män,Utländsk,280,2019
2104C1030,Totalt,Svensk,1877,2019
2104C1030,Totalt,Utländsk,621,2019
2121A0010,Kvinnor,Svensk,721,2019
2121A0010,Kvinnor,Utländsk,42,2019
2121A0010,Män,Svensk,828,2019
2121A0010,Män,Utländsk,42,2019
2121A0010,Totalt,Svensk,1549,2019
2121A0010,Totalt,Utländsk,84,2019
2121A0020,Kvinnor,Svensk,945,2019
2121A0020,Kvinnor,Utländsk,49,2019
2121A0020,Män,Svensk,1064,2019
2121A0020,Män,Utländsk,43,2019
2121A0020,Totalt,Svensk,2009,2019
2121A0020,Totalt,Utländsk,92,2019
2121B2010,Kvinnor,Svensk,691,2019
2121B2010,Kvinnor,Utländsk,48,2019
2121B2010,Män,Svensk,657,2019
2121B2010,Män,Utländsk,45,2019
2121B2010,Totalt,Svensk,1348,2019
2121B2010,Totalt,Utländsk,93,2019
2121B2020,Kvinnor,Svensk,553,2019
2121B2020,Kvinnor,Utländsk,182,2019
2121B2020,Män,Svensk,557,2019
2121B2020,Män,Utländsk,206,2019
2121B2020,Totalt,Svensk,1110,2019
2121B2020,Totalt,Utländsk,388,2019
2121C1010,Kvinnor,Svensk,1066,2019
2121C1010,Kvinnor,Utländsk,139,2019
2121C1010,Män,Svensk,1091,2019
2121C1010,Män,Utländsk,186,2019
2121C1010,Totalt,Svensk,2157,2019
2121C1010,Totalt,Utländsk,325,2019
2121C1020,Kvinnor,Svensk,343,2019
2121C1020,Kvinnor,Utländsk,22,2019
2121C1020,Män,Svensk,407,2019
2121C1020,Män,Utländsk,10,2019
2121C1020,Totalt,Svensk,750,2019
2121C1020,Totalt,Utländsk,32,2019
2121C1030,Kvinnor,Svensk,740,2019
2121C1030,Kvinnor,Utländsk,108,2019
2121C1030,Män,Svensk,747,2019
2121C1030,Män,Utländsk,138,2019
2121C1030,Totalt,Svensk,1487,2019
2121C1030,Totalt,Utländsk,246,2019
2132A0010,Kvinnor,Svensk,839,2019
2132A0010,Kvinnor,Utländsk,104,2019
2132A0010,Män,Svensk,909,2019
2132A0010,Män,Utländsk,111,2019
2132A0010,Totalt,Svensk,1748,2019
2132A0010,Totalt,Utländsk,215,2019
2132A0020,Kvinnor,Svensk,731,2019
2132A0020,Kvinnor,Utländsk,89,2019
2132A0020,Män,Svensk,821,2019
2132A0020,Män,Utländsk,89,2019
2132A0020,Totalt,Svensk,1552,2019
2132A0020,Totalt,Utländsk,178,2019
2132A0030,Kvinnor,Svensk,377,2019
2132A0030,Kvinnor,Utländsk,33,2019
2132A0030,Män,Svensk,474,2019
2132A0030,Män,Utländsk,22,2019
2132A0030,Totalt,Svensk,851,2019
2132A0030,Totalt,Utländsk,55,2019
2132A0040,Kvinnor,Svensk,419,2019
2132A0040,Kvinnor,Utländsk,24,2019
2132A0040,Män,Svensk,458,2019
2132A0040,Män,Utländsk,18,2019
2132A0040,Totalt,Svensk,877,2019
2132A0040,Totalt,Utländsk,42,2019
2132A0050,Kvinnor,Svensk,534,2019
2132A0050,Kvinnor,Utländsk,57,2019
2132A0050,Män,Svensk,602,2019
2132A0050,Män,Utländsk,60,2019
2132A0050,Totalt,Svensk,1136,2019
2132A0050,Totalt,Utländsk,117,2019
2132B2010,Kvinnor,Svensk,593,2019
2132B2010,Kvinnor,Utländsk,54,2019
2132B2010,Män,Svensk,603,2019
2132B2010,Män,Utländsk,53,2019
2132B2010,Totalt,Svensk,1196,2019
2132B2010,Totalt,Utländsk,107,2019
2132C1010,Kvinnor,Svensk,579,2019
2132C1010,Kvinnor,Utländsk,160,2019
2132C1010,Män,Svensk,528,2019
2132C1010,Män,Utländsk,136,2019
2132C1010,Totalt,Svensk,1107,2019
2132C1010,Totalt,Utländsk,296,2019
2161A0010,Kvinnor,Svensk,698,2019
2161A0010,Kvinnor,Utländsk,42,2019
2161A0010,Män,Svensk,803,2019
2161A0010,Män,Utländsk,30,2019
2161A0010,Totalt,Svensk,1501,2019
2161A0010,Totalt,Utländsk,72,2019
2161A0020,Kvinnor,Svensk,461,2019
2161A0020,Kvinnor,Utländsk,34,2019
2161A0020,Män,Svensk,530,2019
2161A0020,Män,Utländsk,11,2019
2161A0020,Totalt,Svensk,991,2019
2161A0020,Totalt,Utländsk,45,2019
2161A0030,Kvinnor,Svensk,762,2019
2161A0030,Kvinnor,Utländsk,88,2019
2161A0030,Män,Svensk,875,2019
2161A0030,Män,Utländsk,73,2019
2161A0030,Totalt,Svensk,1637,2019
2161A0030,Totalt,Utländsk,161,2019
2161A0040,Kvinnor,Svensk,435,2019
2161A0040,Kvinnor,Utländsk,26,2019
2161A0040,Män,Svensk,491,2019
2161A0040,Män,Utländsk,18,2019
2161A0040,Totalt,Svensk,926,2019
2161A0040,Totalt,Utländsk,44,2019
2161A0050,Kvinnor,Svensk,751,2019
2161A0050,Kvinnor,Utländsk,45,2019
2161A0050,Män,Svensk,899,2019
2161A0050,Män,Utländsk,49,2019
2161A0050,Totalt,Svensk,1650,2019
2161A0050,Totalt,Utländsk,94,2019
2161B2010,Kvinnor,Svensk,785,2019
2161B2010,Kvinnor,Utländsk,64,2019
2161B2010,Män,Svensk,728,2019
2161B2010,Män,Utländsk,87,2019
2161B2010,Totalt,Svensk,1513,2019
2161B2010,Totalt,Utländsk,151,2019
2161B3010,Kvinnor,Svensk,690,2019
2161B3010,Kvinnor,Utländsk,87,2019
2161B3010,Män,Svensk,740,2019
2161B3010,Män,Utländsk,57,2019
2161B3010,Totalt,Svensk,1430,2019
2161B3010,Totalt,Utländsk,144,2019
2161C1010,Kvinnor,Svensk,437,2019
2161C1010,Kvinnor,Utländsk,66,2019
2161C1010,Män,Svensk,469,2019
2161C1010,Män,Utländsk,61,2019
2161C1010,Totalt,Svensk,906,2019
2161C1010,Totalt,Utländsk,127,2019
2161C1020,Kvinnor,Svensk,804,2019
2161C1020,Kvinnor,Utländsk,77,2019
2161C1020,Män,Svensk,733,2019
2161C1020,Män,Utländsk,80,2019
2161C1020,Totalt,Svensk,1537,2019
2161C1020,Totalt,Utländsk,157,2019
2161C1030,Kvinnor,Svensk,562,2019
2161C1030,Kvinnor,Utländsk,385,2019
2161C1030,Män,Svensk,518,2019
2161C1030,Män,Utländsk,420,2019
2161C1030,Totalt,Svensk,1080,2019
2161C1030,Totalt,Utländsk,805,2019
2161C1040,Kvinnor,Svensk,630,2019
2161C1040,Kvinnor,Utländsk,130,2019
2161C1040,Män,Svensk,545,2019
2161C1040,Män,Utländsk,162,2019
2161C1040,Totalt,Svensk,1175,2019
2161C1040,Totalt,Utländsk,292,2019
2161C1050,Kvinnor,Svensk,727,2019
2161C1050,Kvinnor,Utländsk,98,2019
2161C1050,Män,Svensk,633,2019
2161C1050,Män,Utländsk,96,2019
2161C1050,Totalt,Svensk,1360,2019
2161C1050,Totalt,Utländsk,194,2019
2161C1060,Kvinnor,Svensk,449,2019
2161C1060,Kvinnor,Utländsk,24,2019
2161C1060,Män,Svensk,466,2019
2161C1060,Män,Utländsk,18,2019
2161C1060,Totalt,Svensk,915,2019
2161C1060,Totalt,Utländsk,42,2019
