DeSO.1,Kon,UtlBakgrund,values,Year
2282A0050,Totalt,Utländsk,139,2019
2282A0060,Kvinnor,Svensk,371,2019
2282A0060,Kvinnor,Utländsk,36,2019
2282A0060,Män,Svensk,397,2019
2282A0060,Män,Utländsk,35,2019
2282A0060,Totalt,Svensk,768,2019
2282A0060,Totalt,Utländsk,71,2019
2282B2010,Kvinnor,Svensk,367,2019
2282B2010,Kvinnor,Utländsk,94,2019
2282B2010,Män,Svensk,456,2019
2282B2010,Män,Utländsk,95,2019
2282B2010,Totalt,Svensk,823,2019
2282B2010,Totalt,Utländsk,189,2019
2282B2020,Kvinnor,Svensk,405,2019
2282B2020,Kvinnor,Utländsk,92,2019
2282B2020,Män,Svensk,437,2019
2282B2020,Män,Utländsk,73,2019
2282B2020,Totalt,Svensk,842,2019
2282B2020,Totalt,Utländsk,165,2019
2282B3010,Kvinnor,Svensk,556,2019
2282B3010,Kvinnor,Utländsk,61,2019
2282B3010,Män,Svensk,559,2019
2282B3010,Män,Utländsk,62,2019
2282B3010,Totalt,Svensk,1115,2019
2282B3010,Totalt,Utländsk,123,2019
2282C1010,Kvinnor,Svensk,707,2019
2282C1010,Kvinnor,Utländsk,199,2019
2282C1010,Män,Svensk,713,2019
2282C1010,Män,Utländsk,250,2019
2282C1010,Totalt,Svensk,1420,2019
2282C1010,Totalt,Utländsk,449,2019
2282C1020,Kvinnor,Svensk,821,2019
2282C1020,Kvinnor,Utländsk,64,2019
2282C1020,Män,Svensk,886,2019
2282C1020,Män,Utländsk,110,2019
2282C1020,Totalt,Svensk,1707,2019
2282C1020,Totalt,Utländsk,174,2019
2282C1030,Kvinnor,Svensk,841,2019
2282C1030,Kvinnor,Utländsk,246,2019
2282C1030,Män,Svensk,709,2019
2282C1030,Män,Utländsk,264,2019
2282C1030,Totalt,Svensk,1550,2019
2282C1030,Totalt,Utländsk,510,2019
2282C1040,Kvinnor,Svensk,387,2019
2282C1040,Kvinnor,Utländsk,185,2019
2282C1040,Män,Svensk,449,2019
2282C1040,Män,Utländsk,189,2019
2282C1040,Totalt,Svensk,836,2019
2282C1040,Totalt,Utländsk,374,2019
2283A0010,Kvinnor,Svensk,473,2019
2283A0010,Kvinnor,Utländsk,37,2019
2283A0010,Män,Svensk,554,2019
2283A0010,Män,Utländsk,35,2019
2283A0010,Totalt,Svensk,1027,2019
2283A0010,Totalt,Utländsk,72,2019
2283A0020,Kvinnor,Svensk,378,2019
2283A0020,Kvinnor,Utländsk,26,2019
2283A0020,Män,Svensk,403,2019
2283A0020,Män,Utländsk,23,2019
2283A0020,Totalt,Svensk,781,2019
2283A0020,Totalt,Utländsk,49,2019
2283A0030,Kvinnor,Svensk,342,2019
2283A0030,Kvinnor,Utländsk,40,2019
2283A0030,Män,Svensk,365,2019
2283A0030,Män,Utländsk,35,2019
2283A0030,Totalt,Svensk,707,2019
2283A0030,Totalt,Utländsk,75,2019
2283A0040,Kvinnor,Svensk,464,2019
2283A0040,Kvinnor,Utländsk,48,2019
2283A0040,Män,Svensk,565,2019
2283A0040,Män,Utländsk,68,2019
2283A0040,Totalt,Svensk,1029,2019
2283A0040,Totalt,Utländsk,116,2019
2283A0050,Kvinnor,Svensk,547,2019
2283A0050,Kvinnor,Utländsk,42,2019
2283A0050,Män,Svensk,629,2019
2283A0050,Män,Utländsk,48,2019
2283A0050,Totalt,Svensk,1176,2019
2283A0050,Totalt,Utländsk,90,2019
2283A0060,Kvinnor,Svensk,448,2019
2283A0060,Kvinnor,Utländsk,58,2019
2283A0060,Män,Svensk,486,2019
2283A0060,Män,Utländsk,49,2019
2283A0060,Totalt,Svensk,934,2019
2283A0060,Totalt,Utländsk,107,2019
2283A0070,Kvinnor,Svensk,583,2019
2283A0070,Kvinnor,Utländsk,48,2019
2283A0070,Män,Svensk,647,2019
2283A0070,Män,Utländsk,56,2019
2283A0070,Totalt,Svensk,1230,2019
2283A0070,Totalt,Utländsk,104,2019
2283A0080,Kvinnor,Svensk,539,2019
2283A0080,Kvinnor,Utländsk,56,2019
2283A0080,Män,Svensk,577,2019
2283A0080,Män,Utländsk,61,2019
2283A0080,Totalt,Svensk,1116,2019
2283A0080,Totalt,Utländsk,117,2019
2283B2010,Kvinnor,Svensk,641,2019
2283B2010,Kvinnor,Utländsk,194,2019
2283B2010,Män,Svensk,657,2019
2283B2010,Män,Utländsk,175,2019
2283B2010,Totalt,Svensk,1298,2019
2283B2010,Totalt,Utländsk,369,2019
2283C1010,Kvinnor,Svensk,587,2019
2283C1010,Kvinnor,Utländsk,41,2019
2283C1010,Män,Svensk,576,2019
2283C1010,Män,Utländsk,35,2019
2283C1010,Totalt,Svensk,1163,2019
2283C1010,Totalt,Utländsk,76,2019
2283C1020,Kvinnor,Svensk,505,2019
2283C1020,Kvinnor,Utländsk,223,2019
2283C1020,Män,Svensk,440,2019
2283C1020,Män,Utländsk,271,2019
2283C1020,Totalt,Svensk,945,2019
2283C1020,Totalt,Utländsk,494,2019
2283C1030,Kvinnor,Svensk,717,2019
2283C1030,Kvinnor,Utländsk,175,2019
2283C1030,Män,Svensk,592,2019
2283C1030,Män,Utländsk,213,2019
2283C1030,Totalt,Svensk,1309,2019
2283C1030,Totalt,Utländsk,388,2019
2283C1040,Kvinnor,Svensk,759,2019
2283C1040,Kvinnor,Utländsk,145,2019
2283C1040,Män,Svensk,654,2019
2283C1040,Män,Utländsk,149,2019
2283C1040,Totalt,Svensk,1413,2019
2283C1040,Totalt,Utländsk,294,2019
2283C1050,Kvinnor,Svensk,633,2019
2283C1050,Kvinnor,Utländsk,69,2019
2283C1050,Män,Svensk,657,2019
2283C1050,Män,Utländsk,39,2019
2283C1050,Totalt,Svensk,1290,2019
2283C1050,Totalt,Utländsk,108,2019
2283C1060,Kvinnor,Svensk,506,2019
2283C1060,Kvinnor,Utländsk,136,2019
2283C1060,Män,Svensk,491,2019
2283C1060,Män,Utländsk,130,2019
2283C1060,Totalt,Svensk,997,2019
2283C1060,Totalt,Utländsk,266,2019
2284A0010,Kvinnor,Svensk,848,2019
2284A0010,Kvinnor,Utländsk,59,2019
2284A0010,Män,Svensk,930,2019
2284A0010,Män,Utländsk,49,2019
2284A0010,Totalt,Svensk,1778,2019
2284A0010,Totalt,Utländsk,108,2019
2284A0020,Kvinnor,Svensk,333,2019
2284A0020,Kvinnor,Utländsk,16,2019
2284A0020,Män,Svensk,375,2019
2284A0020,Män,Utländsk,14,2019
2284A0020,Totalt,Svensk,708,2019
2284A0020,Totalt,Utländsk,30,2019
2284A0030,Kvinnor,Svensk,808,2019
2284A0030,Kvinnor,Utländsk,45,2019
2284A0030,Män,Svensk,898,2019
2284A0030,Män,Utländsk,35,2019
2284A0030,Totalt,Svensk,1706,2019
2284A0030,Totalt,Utländsk,80,2019
2284A0040,Kvinnor,Svensk,524,2019
2284A0040,Kvinnor,Utländsk,21,2019
2284A0040,Män,Svensk,577,2019
2284A0040,Män,Utländsk,14,2019
2284A0040,Totalt,Svensk,1101,2019
2284A0040,Totalt,Utländsk,35,2019
2284A0050,Kvinnor,Svensk,595,2019
2284A0050,Kvinnor,Utländsk,45,2019
2284A0050,Män,Svensk,682,2019
2284A0050,Män,Utländsk,37,2019
2284A0050,Totalt,Svensk,1277,2019
2284A0050,Totalt,Utländsk,82,2019
2284A0060,Kvinnor,Svensk,661,2019
2284A0060,Kvinnor,Utländsk,29,2019
2284A0060,Män,Svensk,761,2019
2284A0060,Män,Utländsk,25,2019
2284A0060,Totalt,Svensk,1422,2019
2284A0060,Totalt,Utländsk,54,2019
2284A0070,Kvinnor,Svensk,555,2019
2284A0070,Kvinnor,Utländsk,21,2019
2284A0070,Män,Svensk,613,2019
2284A0070,Män,Utländsk,23,2019
2284A0070,Totalt,Svensk,1168,2019
2284A0070,Totalt,Utländsk,44,2019
2284A0080,Kvinnor,Svensk,420,2019
2284A0080,Kvinnor,Utländsk,71,2019
2284A0080,Män,Svensk,461,2019
2284A0080,Män,Utländsk,85,2019
2284A0080,Totalt,Svensk,881,2019
2284A0080,Totalt,Utländsk,156,2019
2284A0090,Kvinnor,Svensk,459,2019
2284A0090,Kvinnor,Utländsk,34,2019
2284A0090,Män,Svensk,544,2019
2284A0090,Män,Utländsk,36,2019
2284A0090,Totalt,Svensk,1003,2019
2284A0090,Totalt,Utländsk,70,2019
2284A0100,Kvinnor,Svensk,870,2019
2284A0100,Kvinnor,Utländsk,58,2019
2284A0100,Män,Svensk,941,2019
2284A0100,Män,Utländsk,43,2019
2284A0100,Totalt,Svensk,1811,2019
2284A0100,Totalt,Utländsk,101,2019
2284A0110,Kvinnor,Svensk,794,2019
2284A0110,Kvinnor,Utländsk,78,2019
2284A0110,Män,Svensk,895,2019
2284A0110,Män,Utländsk,67,2019
2284A0110,Totalt,Svensk,1689,2019
2284A0110,Totalt,Utländsk,145,2019
2284B2010,Kvinnor,Svensk,569,2019
2284B2010,Kvinnor,Utländsk,57,2019
2284B2010,Män,Svensk,603,2019
2284B2010,Män,Utländsk,60,2019
2284B2010,Totalt,Svensk,1172,2019
2284B2010,Totalt,Utländsk,117,2019
2284B2020,Kvinnor,Svensk,1003,2019
2284B2020,Kvinnor,Utländsk,154,2019
2284B2020,Män,Svensk,999,2019
2284B2020,Män,Utländsk,139,2019
2284B2020,Totalt,Svensk,2002,2019
2284B2020,Totalt,Utländsk,293,2019
2284B3010,Kvinnor,Svensk,662,2019
2284B3010,Kvinnor,Utländsk,139,2019
2284B3010,Män,Svensk,725,2019
2284B3010,Män,Utländsk,123,2019
2284B3010,Totalt,Svensk,1387,2019
2284B3010,Totalt,Utländsk,262,2019
2284B4010,Kvinnor,Svensk,582,2019
2284B4010,Kvinnor,Utländsk,58,2019
2284B4010,Män,Svensk,523,2019
2284B4010,Män,Utländsk,51,2019
2284B4010,Totalt,Svensk,1105,2019
2284B4010,Totalt,Utländsk,109,2019
2284C1010,Kvinnor,Svensk,541,2019
2284C1010,Kvinnor,Utländsk,53,2019
2284C1010,Män,Svensk,523,2019
2284C1010,Män,Utländsk,45,2019
2284C1010,Totalt,Svensk,1064,2019
2284C1010,Totalt,Utländsk,98,2019
2284C1020,Kvinnor,Svensk,582,2019
2284C1020,Kvinnor,Utländsk,76,2019
2284C1020,Män,Svensk,587,2019
2284C1020,Män,Utländsk,79,2019
2284C1020,Totalt,Svensk,1169,2019
2284C1020,Totalt,Utländsk,155,2019
2284C1030,Kvinnor,Svensk,643,2019
2284C1030,Kvinnor,Utländsk,168,2019
2284C1030,Män,Svensk,714,2019
2284C1030,Män,Utländsk,192,2019
2284C1030,Totalt,Svensk,1357,2019
2284C1030,Totalt,Utländsk,360,2019
2284C1040,Kvinnor,Svensk,818,2019
2284C1040,Kvinnor,Utländsk,37,2019
2284C1040,Män,Svensk,799,2019
2284C1040,Män,Utländsk,30,2019
2284C1040,Totalt,Svensk,1617,2019
2284C1040,Totalt,Utländsk,67,2019
2284C1050,Kvinnor,Svensk,985,2019
2284C1050,Kvinnor,Utländsk,95,2019
2284C1050,Män,Svensk,991,2019
2284C1050,Män,Utländsk,80,2019
2284C1050,Totalt,Svensk,1976,2019
2284C1050,Totalt,Utländsk,175,2019
2284C1060,Kvinnor,Svensk,878,2019
2284C1060,Kvinnor,Utländsk,65,2019
2284C1060,Män,Svensk,968,2019
2284C1060,Män,Utländsk,66,2019
2284C1060,Totalt,Svensk,1846,2019
2284C1060,Totalt,Utländsk,131,2019
2284C1070,Kvinnor,Svensk,618,2019
2284C1070,Kvinnor,Utländsk,43,2019
2284C1070,Män,Svensk,614,2019
2284C1070,Män,Utländsk,37,2019
2284C1070,Totalt,Svensk,1232,2019
2284C1070,Totalt,Utländsk,80,2019
2284C1080,Kvinnor,Svensk,561,2019
2284C1080,Kvinnor,Utländsk,271,2019
2284C1080,Män,Svensk,544,2019
2284C1080,Män,Utländsk,306,2019
2284C1080,Totalt,Svensk,1105,2019
2284C1080,Totalt,Utländsk,577,2019
2284C1090,Kvinnor,Svensk,522,2019
2284C1090,Kvinnor,Utländsk,58,2019
2284C1090,Män,Svensk,467,2019
2284C1090,Män,Utländsk,70,2019
2284C1090,Totalt,Svensk,989,2019
2284C1090,Totalt,Utländsk,128,2019
2284C1100,Kvinnor,Svensk,931,2019
2284C1100,Kvinnor,Utländsk,86,2019
2284C1100,Män,Svensk,855,2019
2284C1100,Män,Utländsk,108,2019
2284C1100,Totalt,Svensk,1786,2019
2284C1100,Totalt,Utländsk,194,2019
2284C1110,Kvinnor,Svensk,680,2019
2284C1110,Kvinnor,Utländsk,247,2019
2284C1110,Män,Svensk,578,2019
2284C1110,Män,Utländsk,251,2019
2284C1110,Totalt,Svensk,1258,2019
2284C1110,Totalt,Utländsk,498,2019
2284C1120,Kvinnor,Svensk,563,2019
2284C1120,Kvinnor,Utländsk,100,2019
2284C1120,Män,Svensk,489,2019
2284C1120,Män,Utländsk,114,2019
2284C1120,Totalt,Svensk,1052,2019
2284C1120,Totalt,Utländsk,214,2019
2284C1130,Kvinnor,Svensk,815,2019
2284C1130,Kvinnor,Utländsk,149,2019
2284C1130,Män,Svensk,805,2019
2284C1130,Män,Utländsk,102,2019
2284C1130,Totalt,Svensk,1620,2019
2284C1130,Totalt,Utländsk,251,2019
2284C1140,Kvinnor,Svensk,590,2019
2284C1140,Kvinnor,Utländsk,72,2019
2284C1140,Män,Svensk,474,2019
2284C1140,Män,Utländsk,97,2019
2284C1140,Totalt,Svensk,1064,2019
2284C1140,Totalt,Utländsk,169,2019
2284C1150,Kvinnor,Svensk,477,2019
2284C1150,Kvinnor,Utländsk,360,2019
2284C1150,Män,Svensk,437,2019
2284C1150,Män,Utländsk,399,2019
2284C1150,Totalt,Svensk,914,2019
2284C1150,Totalt,Utländsk,759,2019
2284C1160,Kvinnor,Svensk,927,2019
2284C1160,Kvinnor,Utländsk,74,2019
2284C1160,Män,Svensk,945,2019
2284C1160,Män,Utländsk,69,2019
2284C1160,Totalt,Svensk,1872,2019
2284C1160,Totalt,Utländsk,143,2019
2284C1170,Kvinnor,Svensk,444,2019
2284C1170,Kvinnor,Utländsk,104,2019
2284C1170,Män,Svensk,493,2019
2284C1170,Män,Utländsk,157,2019
2284C1170,Totalt,Svensk,937,2019
2284C1170,Totalt,Utländsk,261,2019
2284C1180,Kvinnor,Svensk,653,2019
2284C1180,Kvinnor,Utländsk,122,2019
2284C1180,Män,Svensk,594,2019
2284C1180,Män,Utländsk,102,2019
2284C1180,Totalt,Svensk,1247,2019
2284C1180,Totalt,Utländsk,224,2019
2284C1190,Kvinnor,Svensk,637,2019
2284C1190,Kvinnor,Utländsk,39,2019
2284C1190,Män,Svensk,717,2019
2284C1190,Män,Utländsk,39,2019
2284C1190,Totalt,Svensk,1354,2019
2284C1190,Totalt,Utländsk,78,2019
2284C1200,Kvinnor,Svensk,695,2019
2284C1200,Kvinnor,Utländsk,58,2019
2284C1200,Män,Svensk,736,2019
2284C1200,Män,Utländsk,49,2019
2284C1200,Totalt,Svensk,1431,2019
2284C1200,Totalt,Utländsk,107,2019
2284C1210,Kvinnor,Svensk,552,2019
2284C1210,Kvinnor,Utländsk,16,2019
2284C1210,Män,Svensk,593,2019
2284C1210,Män,Utländsk,17,2019
2284C1210,Totalt,Svensk,1145,2019
2284C1210,Totalt,Utländsk,33,2019
2284C1220,Kvinnor,Svensk,632,2019
2284C1220,Kvinnor,Utländsk,32,2019
2284C1220,Män,Svensk,675,2019
2284C1220,Män,Utländsk,26,2019
2284C1220,Totalt,Svensk,1307,2019
2284C1220,Totalt,Utländsk,58,2019
2401A0010,Kvinnor,Svensk,675,2019
2401A0010,Kvinnor,Utländsk,41,2019
2401A0010,Män,Svensk,793,2019
2401A0010,Män,Utländsk,42,2019
2401A0010,Totalt,Svensk,1468,2019
2401A0010,Totalt,Utländsk,83,2019
2401A0020,Kvinnor,Svensk,600,2019
2401A0020,Kvinnor,Utländsk,41,2019
2401A0020,Män,Svensk,754,2019
2401A0020,Män,Utländsk,33,2019
2401A0020,Totalt,Svensk,1354,2019
2401A0020,Totalt,Utländsk,74,2019
2401B2010,Kvinnor,Svensk,612,2019
2401B2010,Kvinnor,Utländsk,80,2019
2401B2010,Män,Svensk,622,2019
2401B2010,Män,Utländsk,91,2019
2401B2010,Totalt,Svensk,1234,2019
2401B2010,Totalt,Utländsk,171,2019
2401C1010,Kvinnor,Svensk,341,2019
2401C1010,Kvinnor,Utländsk,40,2019
2401C1010,Män,Svensk,326,2019
2401C1010,Män,Utländsk,39,2019
2401C1010,Totalt,Svensk,667,2019
2401C1010,Totalt,Utländsk,79,2019
2401C1020,Kvinnor,Svensk,871,2019
2401C1020,Kvinnor,Utländsk,188,2019
2401C1020,Män,Svensk,761,2019
2401C1020,Män,Utländsk,193,2019
2401C1020,Totalt,Svensk,1632,2019
2401C1020,Totalt,Utländsk,381,2019
2403A0010,Kvinnor,Svensk,563,2019
2403A0010,Kvinnor,Utländsk,62,2019
2403A0010,Män,Svensk,712,2019
2403A0010,Män,Utländsk,32,2019
2403A0010,Totalt,Svensk,1275,2019
2403A0010,Totalt,Utländsk,94,2019
2403C1010,Kvinnor,Svensk,432,2019
2403C1010,Kvinnor,Utländsk,102,2019
2403C1010,Män,Svensk,392,2019
2403C1010,Män,Utländsk,113,2019
2403C1010,Totalt,Svensk,824,2019
2403C1010,Totalt,Utländsk,215,2019
2404A0010,Kvinnor,Svensk,570,2019
2404A0010,Kvinnor,Utländsk,50,2019
2404A0010,Män,Svensk,644,2019
2404A0010,Män,Utländsk,37,2019
2404A0010,Totalt,Svensk,1214,2019
2404A0010,Totalt,Utländsk,87,2019
2404A0020,Kvinnor,Svensk,633,2019
2404A0020,Kvinnor,Utländsk,103,2019
2404A0020,Män,Svensk,759,2019
2404A0020,Män,Utländsk,78,2019
2404A0020,Totalt,Svensk,1392,2019
2404A0020,Totalt,Utländsk,181,2019
2404C1010,Kvinnor,Svensk,1087,2019
2404C1010,Kvinnor,Utländsk,203,2019
2404C1010,Män,Svensk,1037,2019
2404C1010,Män,Utländsk,222,2019
2404C1010,Totalt,Svensk,2124,2019
2404C1010,Totalt,Utländsk,425,2019
2409A0010,Kvinnor,Svensk,887,2019
2409A0010,Kvinnor,Utländsk,72,2019
2409A0010,Män,Svensk,928,2019
2409A0010,Män,Utländsk,59,2019
2409A0010,Totalt,Svensk,1815,2019
2409A0010,Totalt,Utländsk,131,2019
2409A0020,Kvinnor,Svensk,522,2019
2409A0020,Kvinnor,Utländsk,46,2019
2409A0020,Män,Svensk,609,2019
2409A0020,Män,Utländsk,49,2019
2409A0020,Totalt,Svensk,1131,2019
2409A0020,Totalt,Utländsk,95,2019
2409A0030,Kvinnor,Svensk,683,2019
2409A0030,Kvinnor,Utländsk,74,2019
2409A0030,Män,Svensk,726,2019
2409A0030,Män,Utländsk,70,2019
2409A0030,Totalt,Svensk,1409,2019
2409A0030,Totalt,Utländsk,144,2019
2409C1010,Kvinnor,Svensk,804,2019
2409C1010,Kvinnor,Utländsk,191,2019
2409C1010,Män,Svensk,838,2019
2409C1010,Män,Utländsk,189,2019
2409C1010,Totalt,Svensk,1642,2019
2409C1010,Totalt,Utländsk,380,2019
2417A0010,Kvinnor,Svensk,783,2019
2417A0010,Kvinnor,Utländsk,115,2019
2417A0010,Män,Svensk,954,2019
2417A0010,Män,Utländsk,95,2019
2417A0010,Totalt,Svensk,1737,2019
2417A0010,Totalt,Utländsk,210,2019
2417C1010,Kvinnor,Svensk,920,2019
2417C1010,Kvinnor,Utländsk,100,2019
2417C1010,Män,Svensk,883,2019
2417C1010,Män,Utländsk,136,2019
2417C1010,Totalt,Svensk,1803,2019
2417C1010,Totalt,Utländsk,236,2019
2418A0010,Kvinnor,Svensk,428,2019
2418A0010,Kvinnor,Utländsk,52,2019
2418A0010,Män,Svensk,522,2019
2418A0010,Män,Utländsk,33,2019
2418A0010,Totalt,Svensk,950,2019
2418A0010,Totalt,Utländsk,85,2019
2418C1010,Kvinnor,Svensk,452,2019
2418C1010,Kvinnor,Utländsk,33,2019
2418C1010,Män,Svensk,462,2019
2418C1010,Män,Utländsk,51,2019
2418C1010,Totalt,Svensk,914,2019
2418C1010,Totalt,Utländsk,84,2019
2418C1020,Kvinnor,Svensk,425,2019
2418C1020,Kvinnor,Utländsk,92,2019
2418C1020,Män,Svensk,414,2019
2418C1020,Män,Utländsk,104,2019
2418C1020,Totalt,Svensk,839,2019
2418C1020,Totalt,Utländsk,196,2019
2421A0010,Kvinnor,Svensk,914,2019
2421A0010,Kvinnor,Utländsk,93,2019
2421A0010,Män,Svensk,1082,2019
2421A0010,Män,Utländsk,90,2019
2421A0010,Totalt,Svensk,1996,2019
2421A0010,Totalt,Utländsk,183,2019
2421A0020,Kvinnor,Svensk,653,2019
2421A0020,Kvinnor,Utländsk,91,2019
2421A0020,Män,Svensk,722,2019
2421A0020,Män,Utländsk,48,2019
2421A0020,Totalt,Svensk,1375,2019
2421A0020,Totalt,Utländsk,139,2019
2421C1010,Kvinnor,Svensk,546,2019
2421C1010,Kvinnor,Utländsk,82,2019
2421C1010,Män,Svensk,538,2019
2421C1010,Män,Utländsk,107,2019
2421C1010,Totalt,Svensk,1084,2019
2421C1010,Totalt,Utländsk,189,2019
2421C1020,Kvinnor,Svensk,395,2019
2421C1020,Kvinnor,Utländsk,50,2019
2421C1020,Män,Svensk,400,2019
2421C1020,Män,Utländsk,41,2019
2421C1020,Totalt,Svensk,795,2019
2421C1020,Totalt,Utländsk,91,2019
2422A0010,Kvinnor,Svensk,524,2019
2422A0010,Kvinnor,Utländsk,77,2019
2422A0010,Män,Svensk,660,2019
2422A0010,Män,Utländsk,74,2019
2422A0010,Totalt,Svensk,1184,2019
2422A0010,Totalt,Utländsk,151,2019
2422C1010,Kvinnor,Svensk,497,2019
2422C1010,Kvinnor,Utländsk,72,2019
2422C1010,Män,Svensk,478,2019
2422C1010,Män,Utländsk,107,2019
2422C1010,Totalt,Svensk,975,2019
2422C1010,Totalt,Utländsk,179,2019
2425A0010,Kvinnor,Svensk,454,2019
2425A0010,Kvinnor,Utländsk,28,2019
2425A0010,Män,Svensk,635,2019
2425A0010,Män,Utländsk,19,2019
2425A0010,Totalt,Svensk,1089,2019
2425A0010,Totalt,Utländsk,47,2019
2425C1010,Kvinnor,Svensk,627,2019
2425C1010,Kvinnor,Utländsk,86,2019
2425C1010,Män,Svensk,613,2019
2425C1010,Män,Utländsk,89,2019
2425C1010,Totalt,Svensk,1240,2019
2425C1010,Totalt,Utländsk,175,2019
2460A0010,Kvinnor,Svensk,1090,2019
2460A0010,Kvinnor,Utländsk,72,2019
2460A0010,Män,Svensk,1212,2019
2460A0010,Män,Utländsk,75,2019
2460A0010,Totalt,Svensk,2302,2019
2460A0010,Totalt,Utländsk,147,2019
2460C1010,Kvinnor,Svensk,890,2019
2460C1010,Kvinnor,Utländsk,133,2019
2460C1010,Män,Svensk,883,2019
2460C1010,Män,Utländsk,137,2019
2460C1010,Totalt,Svensk,1773,2019
2460C1010,Totalt,Utländsk,270,2019
2460C1020,Kvinnor,Svensk,477,2019
2460C1020,Kvinnor,Utländsk,51,2019
2460C1020,Män,Svensk,481,2019
2460C1020,Män,Utländsk,67,2019
2460C1020,Totalt,Svensk,958,2019
2460C1020,Totalt,Utländsk,118,2019
2460C1030,Kvinnor,Svensk,585,2019
2460C1030,Kvinnor,Utländsk,118,2019
2460C1030,Män,Svensk,607,2019
2460C1030,Män,Utländsk,120,2019
2460C1030,Totalt,Svensk,1192,2019
2460C1030,Totalt,Utländsk,238,2019
2460C1040,Kvinnor,Svensk,882,2019
2460C1040,Kvinnor,Utländsk,44,2019
2460C1040,Män,Svensk,912,2019
2460C1040,Män,Utländsk,36,2019
2460C1040,Totalt,Svensk,1794,2019
2460C1040,Totalt,Utländsk,80,2019
2462A0010,Kvinnor,Svensk,522,2019
2462A0010,Kvinnor,Utländsk,38,2019
2462A0010,Män,Svensk,576,2019
2462A0010,Män,Utländsk,33,2019
2462A0010,Totalt,Svensk,1098,2019
2462A0010,Totalt,Utländsk,71,2019
2462A0020,Kvinnor,Svensk,892,2019
2462A0020,Kvinnor,Utländsk,43,2019
2462A0020,Män,Svensk,1072,2019
2462A0020,Män,Utländsk,47,2019
2462A0020,Totalt,Svensk,1964,2019
2462A0020,Totalt,Utländsk,90,2019
2462C1010,Kvinnor,Svensk,484,2019
2462C1010,Kvinnor,Utländsk,31,2019
2462C1010,Män,Svensk,435,2019
2462C1010,Män,Utländsk,33,2019
2462C1010,Totalt,Svensk,919,2019
2462C1010,Totalt,Utländsk,64,2019
2462C1020,Kvinnor,Svensk,791,2019
2462C1020,Kvinnor,Utländsk,95,2019
2462C1020,Män,Svensk,734,2019
2462C1020,Män,Utländsk,75,2019
2462C1020,Totalt,Svensk,1525,2019
2462C1020,Totalt,Utländsk,170,2019
2462C1030,Kvinnor,Svensk,254,2019
2462C1030,Kvinnor,Utländsk,104,2019
2462C1030,Män,Svensk,280,2019
2462C1030,Män,Utländsk,129,2019
2462C1030,Totalt,Svensk,534,2019
2462C1030,Totalt,Utländsk,233,2019
2463A0010,Kvinnor,Svensk,368,2019
2463A0010,Kvinnor,Utländsk,68,2019
2463A0010,Män,Svensk,469,2019
2463A0010,Män,Utländsk,84,2019
2463A0010,Totalt,Svensk,837,2019
2463A0010,Totalt,Utländsk,152,2019
2463C1010,Kvinnor,Svensk,784,2019
2463C1010,Kvinnor,Utländsk,118,2019
2463C1010,Män,Svensk,790,2019
2463C1010,Män,Utländsk,113,2019
2463C1010,Totalt,Svensk,1574,2019
2463C1010,Totalt,Utländsk,231,2019
2480A0010,Kvinnor,Svensk,900,2019
2480A0010,Kvinnor,Utländsk,53,2019
2480A0010,Män,Svensk,1010,2019
2480A0010,Män,Utländsk,49,2019
2480A0010,Totalt,Svensk,1910,2019
2480A0010,Totalt,Utländsk,102,2019
2480A0020,Kvinnor,Svensk,687,2019
2480A0020,Kvinnor,Utländsk,53,2019
2480A0020,Män,Svensk,742,2019
2480A0020,Män,Utländsk,63,2019
2480A0020,Totalt,Svensk,1429,2019
2480A0020,Totalt,Utländsk,116,2019
2480A0030,Kvinnor,Svensk,680,2019
2480A0030,Kvinnor,Utländsk,66,2019
2480A0030,Män,Svensk,753,2019
2480A0030,Män,Utländsk,58,2019
2480A0030,Totalt,Svensk,1433,2019
2480A0030,Totalt,Utländsk,124,2019
2480A0040,Kvinnor,Svensk,974,2019
2480A0040,Kvinnor,Utländsk,44,2019
2480A0040,Män,Svensk,1026,2019
2480A0040,Män,Utländsk,38,2019
2480A0040,Totalt,Svensk,2000,2019
2480A0040,Totalt,Utländsk,82,2019
2480A0050,Kvinnor,Svensk,526,2019
2480A0050,Kvinnor,Utländsk,38,2019
2480A0050,Män,Svensk,611,2019
2480A0050,Män,Utländsk,31,2019
2480A0050,Totalt,Svensk,1137,2019
2480A0050,Totalt,Utländsk,69,2019
2480A0060,Kvinnor,Svensk,1119,2019
2480A0060,Kvinnor,Utländsk,90,2019
2480A0060,Män,Svensk,1243,2019
2480A0060,Män,Utländsk,55,2019
2480A0060,Totalt,Svensk,2362,2019
2480A0060,Totalt,Utländsk,145,2019
2480A0070,Kvinnor,Svensk,737,2019
2480A0070,Kvinnor,Utländsk,59,2019
2480A0070,Män,Svensk,795,2019
2480A0070,Män,Utländsk,43,2019
2480A0070,Totalt,Svensk,1532,2019
2480A0070,Totalt,Utländsk,102,2019
2480A0080,Kvinnor,Svensk,1083,2019
2480A0080,Kvinnor,Utländsk,56,2019
2480A0080,Män,Svensk,1186,2019
2480A0080,Män,Utländsk,44,2019
2480A0080,Totalt,Svensk,2269,2019
2480A0080,Totalt,Utländsk,100,2019
2480A0090,Kvinnor,Svensk,572,2019
2480A0090,Kvinnor,Utländsk,43,2019
